Table with row headers in column A and column headers in rows 5 through 7,,,,,,,,,,,,,,
"Number of Firms, Number of Establishments, Employment, Annual Payroll, and Receipts by Enterprise Employment Size for the United States and States, Totals:  2012",,,,,,,,,,,,,,
,,,,,,,,,,,,,," release date: 6/22/2015, revised 2/9/2016"
"SOURCE: 2012 County Business Patterns and 2012 Economic Census.  For information on confidentiality protection, sampling error, and nonsampling error, see https://www.census.gov/programs-surveys/susb/technical-documentation/methodology.html.",,,,,,,,,,,,,,
"For definitions, see https://www.census.gov/programs-surveys/susb/about/glossary.html.",,,,,,,,,,,,,,
FIPS CODE,GEOGRAPHIC AREA DESCRIPTION,ENTERPRISE EMPLOYMENT SIZE,NUMBER OF FIRMS,NUMBER OF ESTABLISHMENTS,EMPLOYMENT,EMPLOYMENT NOISE FLAG,"ANNUAL PAYROLL ($1,000)",ANNUAL PAYROLL NOISE FLAG,"RECEIPTS       ($1,000)",RECEIPTS NOISE FLAG,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
28,Mississippi,04:  10-19,"4,860","5,240","64,137",G,"1,861,214",G,"10,008,031",G,,,,
28,Mississippi,05:  <20,"37,926","38,435","165,019",G,"4,687,638",G,"26,421,925",G,,,,
28,Mississippi,06:  20-99,"4,035","5,492","145,492",G,"4,647,467",G,"27,109,057",G,,,,
28,Mississippi,07:  100-499,"1,105","3,385","119,805",G,"4,051,295",G,"22,569,838",G,,,,
28,Mississippi,08:  <500,"43,066","47,312","430,316",G,"13,386,400",G,"76,100,820",G,,,,
28,Mississippi,09:  500+,"1,668","11,332","465,488",G,"17,510,759",G,"137,249,917",G,,,,
29,Missouri,01:  Total,"113,678","146,604","2,320,239",G,"95,330,830",G,"587,818,491",G,,,,
29,Missouri,02:  0-4,"66,843","66,925","112,484",G,"3,559,152",G,"22,366,098",G,,,,
29,Missouri,03:  5-9,"18,822","19,019","123,309",G,"3,799,038",G,"19,099,178",G,,,,
29,Missouri,04:  10-19,"11,784","12,476","157,267",G,"5,098,325",G,"24,630,035",G,,,,
29,Missouri,05:  <20,"97,449","98,420","393,060",G,"12,456,515",G,"66,095,311",G,,,,
29,Missouri,06:  20-99,"10,732","14,821","397,933",G,"14,161,056",G,"79,196,512",G,,,,
29,Missouri,07:  100-499,"2,657","7,956","318,470",G,"12,433,463",G,"62,480,737",G,,,,
29,Missouri,08:  <500,"110,838","121,197","1,109,463",G,"39,051,034",G,"207,772,560",G,,,,
29,Missouri,09:  500+,"2,840","25,407","1,210,776",G,"56,279,796",G,"380,045,931",G,,,,
30,Montana,01:  Total,"31,370","36,241","343,842",G,"11,885,907",G,"79,832,768",G,,,,
30,Montana,02:  0-4,"19,938","19,949","31,268",G,"1,003,240",G,"6,238,537",G,,,,
30,Montana,03:  5-9,"5,148","5,193","33,879",G,"921,906",G,"4,893,000",G,,,,
30,Montana,04:  10-19,"2,860","3,054","37,844",G,"1,093,783",G,"5,455,922",G,,,,
30,Montana,05:  <20,"27,946","28,196","102,991",G,"3,018,929",G,"16,587,459",G,,,,
30,Montana,06:  20-99,"2,109","2,937","72,707",G,"2,219,815",G,"13,388,387",G,,,,
30,Montana,07:  100-499,504,"1,517","56,685",G,"2,053,957",G,"11,823,562",G,,,,
30,Montana,08:  <500,"30,559","32,650","232,383",G,"7,292,701",G,"41,799,408",G,,,,
30,Montana,09:  500+,811,"3,591","111,459",G,"4,593,206",G,"38,033,360",G,,,,
31,Nebraska,01:  Total,"42,029","52,294","818,289",G,"31,736,125",G,"237,128,901",G,,,,
31,Nebraska,02:  0-4,"24,393","24,406","40,758",G,"1,238,410",G,"8,907,717",G,,,,
31,Nebraska,03:  5-9,"7,147","7,221","46,736",G,"1,358,504",G,"7,740,147",G,,,,
31,Nebraska,04:  10-19,"4,256","4,549","56,473",G,"1,749,675",G,"8,896,655",G,,,,
31,Nebraska,05:  <20,"35,796","36,176","143,967",G,"4,346,589",G,"25,544,519",G,,,,
31,Nebraska,06:  20-99,"3,788","5,312","136,430",G,"4,733,842",G,"27,914,938",G,,,,
31,Nebraska,07:  100-499,997,"3,210","110,753",G,"4,211,720",G,"31,331,772",G,,,,
31,Nebraska,08:  <500,"40,581","44,698","391,150",G,"13,292,151",G,"84,791,229",G,,,,
31,Nebraska,09:  500+,"1,448","7,596","427,139",G,"18,443,974",G,"152,337,672",G,,,,
32,Nevada,01:  Total,"47,408","59,417","1,014,570",G,"40,126,669",G,"207,095,304",G,,,,
32,Nevada,02:  0-4,"27,715","27,763","42,718",H,"2,151,422",G,"11,470,263",G,,,,
32,Nevada,03:  5-9,"7,317","7,389","48,023",G,"1,670,335",G,"7,795,471",G,,,,
32,Nevada,04:  10-19,"4,659","4,911","61,234",G,"2,166,245",G,"9,520,615",G,,,,
32,Nevada,05:  <20,"39,691","40,063","151,975",G,"5,988,002",G,"28,786,349",G,,,,
32,Nevada,06:  20-99,"4,150","5,184","141,263",G,"5,402,441",G,"23,850,688",G,,,,
32,Nevada,07:  100-499,"1,483","3,009","121,207",G,"4,517,323",G,"21,050,085",G,,,,
32,Nevada,08:  <500,"45,324","48,256","414,445",G,"15,907,766",G,"73,687,122",G,,,,
32,Nevada,09:  500+,"2,084","11,161","600,125",G,"24,218,903",G,"133,408,182",G,,,,
33,New Hampshire,01:  Total,"30,522","37,213","548,985",G,"24,055,321",G,"118,652,928",G,,,,
33,New Hampshire,02:  0-4,"17,051","17,076","29,749",G,"1,238,275",G,"6,734,302",G,,,,
33,New Hampshire,03:  5-9,"5,403","5,445","35,567",G,"1,297,772",G,"5,933,579",G,,,,
33,New Hampshire,04:  10-19,"3,209","3,364","42,436",G,"1,640,586",G,"6,527,000",G,,,,
33,New Hampshire,05:  <20,"25,663","25,885","107,752",G,"4,176,633",G,"19,194,881",G,,,,
33,New Hampshire,06:  20-99,"2,836","3,537","98,404",G,"4,172,932",G,"20,081,233",G,,,,
33,New Hampshire,07:  100-499,784,"1,864","77,879",G,"3,446,528",G,"16,655,938",G,,,,
33,New Hampshire,08:  <500,"29,283","31,286","284,035",G,"11,796,093",G,"55,932,052",G,,,,
33,New Hampshire,09:  500+,"1,239","5,927","264,950",G,"12,259,228",G,"62,720,876",G,,,,
34,New Jersey,01:  Total,"192,704","228,289","3,440,470",G,"189,910,527",G,"1,199,543,325",G,,,,
34,New Jersey,02:  0-4,"119,296","119,417","204,038",G,"8,547,812",G,"54,149,468",G,,,,
34,New Jersey,03:  5-9,"31,440","31,675","205,665",G,"7,986,882",G,"43,725,705",G,,,,
34,New Jersey,04:  10-19,"18,621","19,285","247,650",G,"10,650,834",G,"62,571,782",G,,,,
34,New Jersey,05:  <20,"169,357","170,377","657,353",G,"27,185,528",G,"160,446,955",G,,,,
34,New Jersey,06:  20-99,"16,299","19,127","603,324",G,"28,150,120",G,"149,420,629",G,,,,
34,New Jersey,07:  100-499,"3,842","7,996","475,050",G,"24,334,191",G,"122,596,464",G,,,,
34,New Jersey,08:  <500,"189,498","197,500","1,735,727",G,"79,669,839",G,"432,464,048",G,,,,
34,New Jersey,09:  500+,"3,206","30,789","1,704,743",G,"110,240,688",G,"767,079,277",G,,,,
35,New Mexico,01:  Total,"35,018","43,882","594,853",G,"22,106,840",G,"143,860,046",G,,,,
35,New Mexico,02:  0-4,"19,637","19,665","33,952",G,"1,150,974",G,"5,871,213",G,,,,
35,New Mexico,03:  5-9,"5,931","5,994","39,181",G,"1,198,180",G,"5,129,829",G,,,,
35,New Mexico,04:  10-19,"3,734","3,895","49,400",G,"1,595,627",G,"6,848,012",G,,,,
35,New Mexico,05:  <20,"29,302","29,554","122,533",G,"3,944,781",G,"17,849,054",G,,,,
35,New Mexico,06:  20-99,"3,289","4,371","115,020",G,"3,891,088",G,"17,381,646",G,,,,
35,New Mexico,07:  100-499,898,"2,412","91,309",G,"3,380,094",G,"14,698,567",G,,,,
35,New Mexico,08:  <500,"33,489","36,337","328,862",G,"11,215,963",G,"49,929,267",G,,,,
35,New Mexico,09:  500+,"1,529","7,545","265,991",G,"10,890,877",G,"93,930,779",G,,,,
36,New York,01:  Total,"450,189","527,001","7,556,521",G,"451,846,838",G,"2,229,744,184",G,,,,
36,New York,02:  0-4,"295,452","295,664","486,234",G,"20,671,998",G,"145,856,326",G,,,,
36,New York,03:  5-9,"69,156","69,647","451,716",G,"17,815,035",G,"97,805,095",G,,,,
36,New York,04:  10-19,"39,811","41,312","530,431",G,"22,831,332",G,"114,043,077",G,,,,
36,New York,05:  <20,"404,419","406,623","1,468,381",G,"61,318,365",G,"357,704,498",G,,,,
36,New York,06:  20-99,"33,977","41,115","1,268,670",G,"63,271,582",G,"315,559,923",G,,,,
36,New York,07:  100-499,"7,457","19,189","1,121,681",G,"63,677,328",G,"280,579,776",G,,,,
36,New York,08:  <500,"445,853","466,927","3,858,732",G,"188,267,275",G,"953,844,197",G,,,,
36,New York,09:  500+,"4,336","60,074","3,697,789",G,"263,579,563",G,"1,275,899,987",G,,,,
37,North Carolina,01:  Total,"167,077","217,404","3,352,151",G,"137,928,718",G,"827,168,782",G,,,,
37,North Carolina,02:  0-4,"99,073","99,193","165,815",G,"5,659,736",G,"35,743,610",G,,,,
37,North Carolina,03:  5-9,"28,613","28,971","187,859",G,"5,799,107",G,"28,201,016",G,,,,
37,North Carolina,04:  10-19,"17,259","18,287","229,744",G,"7,356,425",G,"35,643,396",G,,,,
37,North Carolina,05:  <20,"144,945","146,451","583,418",G,"18,815,268",G,"99,588,022",G,,,,
37,North Carolina,06:  20-99,"15,071","20,402","550,787",G,"18,663,030",G,"93,934,702",G,,,,
37,North Carolina,07:  100-499,"3,590","10,603","421,792",G,"16,452,620",G,"82,879,478",G,,,,
37,North Carolina,08:  <500,"163,606","177,456","1,555,997",G,"53,930,918",G,"276,402,202",G,,,,
37,North Carolina,09:  500+,"3,471","39,948","1,796,154",G,"83,997,800",G,"550,766,580",G,,,,
38,North Dakota,01:  Total,"19,520","23,551","331,278",G,"14,705,136",G,"114,988,773",G,,,,
38,North Dakota,02:  0-4,"10,836","10,842","17,336",G,"665,018",G,"4,428,981",G,,,,
38,North Dakota,03:  5-9,"3,326","3,358","21,789",G,"723,000",G,"4,518,701",G,,,,
38,North Dakota,04:  10-19,"2,084","2,245","27,783",G,"995,000",G,"6,779,913",G,,,,
38,North Dakota,05:  <20,"16,246","16,445","66,908",G,"2,383,018",G,"15,727,595",G,,,,
38,North Dakota,06:  20-99,"1,942","2,751","70,026",G,"2,825,049",G,"20,540,057",G,,,,
38,North Dakota,07:  100-499,523,"1,447","57,315",G,"2,327,132",G,"15,795,398",G,,,,
38,North Dakota,08:  <500,"18,711","20,643","194,249",G,"7,535,199",G,"52,063,050",G,,,,
38,North Dakota,09:  500+,809,"2,908","137,029",G,"7,169,937",G,"62,925,723",G,,,,
39,Ohio,01:  Total,"186,870","250,842","4,548,143",G,"191,069,504",G,"1,172,264,497",G,,,,
39,Ohio,02:  0-4,"100,957","101,096","178,820",G,"6,118,883",G,"37,750,840",G,,,,
39,Ohio,03:  5-9,"35,075","35,481","231,043",G,"7,225,048",G,"35,573,627",G,,,,
39,Ohio,04:  10-19,"22,215","23,549","297,543",G,"10,113,780",G,"47,014,181",G,,,,
39,Ohio,05:  <20,"158,247","160,126","707,406",G,"23,457,711",G,"120,338,648",G,,,,
39,Ohio,06:  20-99,"19,998","27,021","755,493",G,"27,820,726",G,"136,414,948",G,,,,
39,Ohio,07:  100-499,"4,817","14,454","661,046",G,"25,976,113",G,"151,970,898",G,,,,
39,Ohio,08:  <500,"183,062","201,601","2,123,945",G,"77,254,550",G,"408,724,494",G,,,,
39,Ohio,09:  500+,"3,808","49,241","2,424,198",G,"113,814,954",G,"763,540,003",G,,,,
40,Oklahoma,01:  Total,"72,041","90,954","1,305,183",G,"53,518,174",G,"398,882,960",G,,,,
40,Oklahoma,02:  0-4,"41,923","41,984","72,174",G,"2,554,521",G,"15,788,377",G,,,,
40,Oklahoma,03:  5-9,"12,545","12,668","82,100",G,"2,536,540",G,"14,661,483",G,,,,
40,Oklahoma,04:  10-19,"7,310","7,719","97,424",G,"3,200,169",G,"17,856,264",G,,,,
40,Oklahoma,05:  <20,"61,778","62,371","251,698",G,"8,291,230",G,"48,306,124",G,,,,
40,Oklahoma,06:  20-99,"6,485","8,876","242,451",G,"8,632,061",G,"46,653,686",G,,,,
40,Oklahoma,07:  100-499,"1,703","5,081","199,583",G,"8,051,894",G,"68,618,383",H,,,,
40,Oklahoma,08:  <500,"69,966","76,328","693,732",G,"24,975,185",G,"163,578,193",G,,,,
40,Oklahoma,09:  500+,"2,075","14,626","611,451",G,"28,542,989",G,"235,304,767",G,,,,
41,Oregon,01:  Total,"87,717","107,549","1,363,523",G,"58,477,866",G,"315,132,055",G,,,,
41,Oregon,02:  0-4,"52,471","52,513","86,750",G,"2,908,044",G,"16,379,827",G,,,,
41,Oregon,03:  5-9,"15,127","15,281","99,272",G,"2,978,592",G,"14,246,199",G,,,,
41,Oregon,04:  10-19,"9,099","9,651","120,576",G,"3,823,315",G,"16,512,285",G,,,,
41,Oregon,05:  <20,"76,697","77,445","306,598",G,"9,709,951",G,"47,138,311",G,,,,
41,Oregon,06:  20-99,"7,137","10,094","254,986",G,"9,522,922",G,"46,758,717",G,,,,
41,Oregon,07:  100-499,"1,763","5,781","195,548",G,"7,961,547",G,"41,669,168",G,,,,
41,Oregon,08:  <500,"85,597","93,320","757,132",G,"27,194,420",G,"135,566,196",G,,,,
41,Oregon,09:  500+,"2,120","14,229","606,391",G,"31,283,446",G,"179,565,859",G,,,,
42,Pennsylvania,01:  Total,"229,428","296,872","5,169,196",G,"231,749,663",G,"1,313,820,843",G,,,,
42,Pennsylvania,02:  0-4,"129,198","129,348","230,799",G,"8,018,434",G,"52,090,531",G,,,,
42,Pennsylvania,03:  5-9,"42,188","42,658","277,092",G,"8,965,611",G,"44,780,789",G,,,,
42,Pennsylvania,04:  10-19,"25,603","26,874","342,866",G,"12,215,464",G,"55,079,069",G,,,,
42,Pennsylvania,05:  <20,"196,989","198,880","850,757",G,"29,199,509",G,"151,950,389",G,,,,
42,Pennsylvania,06:  20-99,"23,027","29,931","865,202",G,"34,033,335",G,"165,488,511",G,,,,
42,Pennsylvania,07:  100-499,"5,366","15,652","729,064",G,"30,969,261",G,"155,638,380",G,,,,
42,Pennsylvania,08:  <500,"225,382","244,463","2,445,023",G,"94,202,105",G,"473,077,280",G,,,,
42,Pennsylvania,09:  500+,"4,046","52,409","2,724,173",G,"137,547,558",G,"840,743,563",G,,,,
44,Rhode Island,01:  Total,"24,022","28,034","402,977",G,"17,286,685",G,"96,545,490",G,,,,
44,Rhode Island,02:  0-4,"13,918","13,927","23,318",G,"902,542",G,"5,038,551",G,,,,
44,Rhode Island,03:  5-9,"3,963","3,995","25,899",G,"912,089",G,"4,416,045",G,,,,
44,Rhode Island,04:  10-19,"2,388","2,468","31,808",G,"1,161,011",G,"5,127,620",G,,,,
44,Rhode Island,05:  <20,"20,269","20,390","81,025",G,"2,975,642",G,"14,582,216",G,,,,
44,Rhode Island,06:  20-99,"2,158","2,576","77,677",G,"3,039,831",G,"14,358,268",G,,,,
44,Rhode Island,07:  100-499,585,"1,331","62,934",G,"2,665,931",G,"11,412,867",G,,,,
44,Rhode Island,08:  <500,"23,012","24,297","221,636",G,"8,681,404",G,"40,353,351",G,,,,
44,Rhode Island,09:  500+,"1,010","3,737","181,341",G,"8,605,281",G,"56,192,139",H,,,,
45,South Carolina,01:  Total,"77,617","101,228","1,548,516",G,"56,665,721",G,"347,362,346",G,,,,
45,South Carolina,02:  0-4,"44,392","44,464","77,069",G,"2,463,336",G,"15,636,050",G,,,,
45,South Carolina,03:  5-9,"13,957","14,154","91,442",G,"2,634,115",G,"13,508,361",G,,,,
45,South Carolina,04:  10-19,"8,044","8,534","106,934",G,"3,242,425",G,"15,709,453",G,,,,
45,South Carolina,05:  <20,"66,393","67,152","275,445",G,"8,339,876",G,"44,853,864",G,,,,
45,South Carolina,06:  20-99,"6,940","9,187","250,495",G,"8,149,340",G,"41,758,059",G,,,,
45,South Carolina,07:  100-499,"1,905","5,270","202,830",G,"7,046,467",G,"38,197,655",G,,,,
45,South Carolina,08:  <500,"75,238","81,609","728,770",G,"23,535,683",G,"124,809,578",G,,,,
45,South Carolina,09:  500+,"2,379","19,619","819,746",G,"33,130,038",G,"222,552,768",G,,,,
46,South Dakota,01:  Total,"21,522","25,773","336,526",G,"11,768,782",G,"87,272,070",G,,,,
46,South Dakota,02:  0-4,"12,262","12,273","20,800",G,"643,512",G,"4,246,364",G,,,,
46,South Dakota,03:  5-9,"3,768","3,816","24,615",G,"667,659",G,"4,012,062",G,,,,
46,South Dakota,04:  10-19,"2,298","2,443","30,031",G,"882,296",G,"5,919,704",G,,,,
46,South Dakota,05:  <20,"18,328","18,532","75,446",G,"2,193,467",G,"14,178,130",G,,,,
46,South Dakota,06:  20-99,"1,863","2,661","65,999",G,"2,136,682",G,"16,124,352",G,,,,
46,South Dakota,07:  100-499,541,"1,715","57,787",G,"2,020,980",G,"14,762,893",G,,,,
46,South Dakota,08:  <500,"20,732","22,908","199,232",G,"6,351,129",G,"45,065,375",G,,,,
46,South Dakota,09:  500+,790,"2,865","137,294",G,"5,417,653",G,"42,206,695",G,,,,
47,Tennessee,01:  Total,"96,348","130,592","2,344,047",G,"96,087,992",G,"627,361,126",G,,,,
47,Tennessee,02:  0-4,"52,050","52,127","94,655",G,"3,302,329",G,"20,564,173",G,,,,
47,Tennessee,03:  5-9,"17,735","17,950","116,634",G,"3,680,320",G,"19,165,392",G,,,,
47,Tennessee,04:  10-19,"10,920","11,638","144,821",G,"5,051,421",G,"24,787,262",G,,,,
47,Tennessee,05:  <20,"80,705","81,715","356,110",G,"12,034,070",G,"64,516,827",G,,,,
47,Tennessee,06:  20-99,"9,889","13,386","360,102",G,"13,863,890",G,"69,025,442",G,,,,
47,Tennessee,07:  100-499,"2,706","7,490","307,316",G,"12,330,287",G,"60,785,959",G,,,,
47,Tennessee,08:  <500,"93,300","102,591","1,023,528",G,"38,228,247",G,"194,328,228",G,,,,
47,Tennessee,09:  500+,"3,048","28,001","1,320,519",G,"57,859,745",G,"433,032,898",G,,,,
48,Texas,01:  Total,"404,116","537,839","9,350,829",G,"446,679,425",G,"3,444,378,459",G,,,,
48,Texas,02:  0-4,"233,246","233,561","402,130",G,"17,969,021",G,"112,389,458",G,,,,
48,Texas,03:  5-9,"71,809","72,691","472,250",G,"16,947,367",G,"93,973,912",G,,,,
48,Texas,04:  10-19,"44,075","46,523","588,862",G,"21,842,707",G,"111,204,762",G,,,,
48,Texas,05:  <20,"349,130","352,775","1,463,242",G,"56,759,095",G,"317,568,132",G,,,,
48,Texas,06:  20-99,"40,127","53,019","1,515,910",G,"61,408,584",G,"328,838,439",G,,,,
48,Texas,07:  100-499,"9,336","27,068","1,296,716",G,"58,543,401",G,"421,199,509",G,,,,
48,Texas,08:  <500,"398,593","432,862","4,275,868",G,"176,711,080",G,"1,067,606,080",G,,,,
48,Texas,09:  500+,"5,523","104,977","5,074,961",G,"269,968,345",G,"2,376,772,379",G,,,,
49,Utah,01:  Total,"58,560","70,454","1,070,986",G,"43,317,548",G,"250,239,937",G,,,,
49,Utah,02:  0-4,"36,099","36,153","53,037",H,"2,047,068",G,"11,625,155",G,,,,
49,Utah,03:  5-9,"8,819","8,901","58,048",G,"1,731,039",G,"8,831,580",G,,,,
49,Utah,04:  10-19,"5,608","5,826","74,116",G,"2,316,043",G,"12,749,894",G,,,,
49,Utah,05:  <20,"50,526","50,880","185,201",G,"6,094,150",G,"33,206,629",G,,,,
49,Utah,06:  20-99,"4,848","6,322","177,717",G,"6,617,431",G,"31,718,953",G,,,,
49,Utah,07:  100-499,"1,261","2,969","141,361",G,"5,972,044",G,"30,624,431",G,,,,
49,Utah,08:  <500,"56,635","60,171","504,279",G,"18,683,625",G,"95,550,013",G,,,,
49,Utah,09:  500+,"1,925","10,283","566,707",G,"24,633,923",G,"154,689,924",G,,,,
50,Vermont,01:  Total,"18,216","21,161","265,460",G,"9,540,625",G,"54,659,627",G,,,,
50,Vermont,02:  0-4,"10,755","10,760","18,187",G,"639,800",G,"3,205,326",G,,,,
50,Vermont,03:  5-9,"3,144","3,166","20,516",G,"645,913",G,"2,946,193",G,,,,
50,Vermont,04:  10-19,"1,792","1,894","23,532",G,"743,803",G,"3,187,746",G,,,,
50,Vermont,05:  <20,"15,691","15,820","62,235",G,"2,029,516",G,"9,339,265",G,,,,
50,Vermont,06:  20-99,"1,476","2,075","51,646",G,"1,895,972",G,"9,555,513",G,,,,
50,Vermont,07:  100-499,365,"1,097","42,406",G,"1,709,690",G,"10,357,589",G,,,,
50,Vermont,08:  <500,"17,532","18,992","156,287",G,"5,635,178",G,"29,252,367",G,,,,
50,Vermont,09:  500+,684,"2,169","109,173",G,"3,905,447",G,"25,407,260",G,,,,
51,Virginia,01:  Total,"147,929","192,730","3,089,241",G,"150,556,416",G,"836,324,883",G,,,,
51,Virginia,02:  0-4,"86,170","86,263","147,511",G,"5,715,412",G,"29,662,782",G,,,,
51,Virginia,03:  5-9,"25,105","25,376","165,254",G,"5,899,168",G,"24,768,973",G,,,,
51,Virginia,04:  10-19,"15,956","16,759","212,064",G,"8,109,920",G,"33,459,746",G,,,,
51,Virginia,05:  <20,"127,231","128,398","524,829",G,"19,724,500",G,"87,891,501",G,,,,
51,Virginia,06:  20-99,"13,896","17,993","506,279",G,"22,009,900",G,"86,637,589",G,,,,
51,Virginia,07:  100-499,"3,493","9,470","422,276",G,"21,451,337",G,"92,503,149",G,,,,
51,Virginia,08:  <500,"144,620","155,861","1,453,384",G,"63,185,737",G,"267,032,239",G,,,,
51,Virginia,09:  500+,"3,309","36,869","1,635,857",G,"87,370,679",G,"569,292,644",G,,,,
53,Washington,01:  Total,"143,147","175,553","2,361,697",G,"122,692,282",G,"692,529,903",G,,,,
53,Washington,02:  0-4,"87,337","87,440","142,019",G,"5,370,762",G,"30,652,357",G,,,,
53,Washington,03:  5-9,"24,516","24,758","160,460",G,"5,451,237",G,"27,122,880",G,,,,
53,Washington,04:  10-19,"14,286","15,093","189,080",G,"6,990,124",G,"30,697,241",G,,,,
53,Washington,05:  <20,"126,139","127,291","491,559",G,"17,812,123",G,"88,472,478",G,,,,
53,Washington,06:  20-99,"11,285","15,161","405,052",G,"17,219,666",G,"78,648,776",G,,,,
53,Washington,07:  100-499,"2,918","8,191","333,616",G,"16,348,621",G,"82,108,319",G,,,,
53,Washington,08:  <500,"140,342","150,643","1,230,227",G,"51,380,410",G,"249,229,573",G,,,,
53,Washington,09:  500+,"2,805","24,910","1,131,470",G,"71,311,872",G,"443,300,330",G,,,,
54,West Virginia,01:  Total,"28,613","37,906","579,583",G,"21,204,523",G,"128,762,310",G,,,,
54,West Virginia,02:  0-4,"14,935","14,957","28,420",G,"760,530",G,"4,475,326",G,,,,
54,West Virginia,03:  5-9,"5,599","5,650","36,590",G,"954,882",G,"4,789,333",G,,,,
54,West Virginia,04:  10-19,"3,326","3,536","44,000",G,"1,276,587",G,"5,712,544",G,,,,
54,West Virginia,05:  <20,"23,860","24,143","109,010",G,"2,991,999",G,"14,977,203",G,,,,
54,West Virginia,06:  20-99,"2,747","3,940","100,202",G,"3,225,087",G,"16,192,590",G,,,,
54,West Virginia,07:  100-499,779,"2,271","88,376",G,"3,100,763",G,"16,300,818",G,,,,
54,West Virginia,08:  <500,"27,386","30,354","297,588",G,"9,317,849",G,"47,470,611",G,,,,
54,West Virginia,09:  500+,"1,227","7,552","281,995",G,"11,886,674",G,"81,291,699",G,,,,
55,Wisconsin,01:  Total,"108,389","138,246","2,388,855",G,"99,665,591",G,"610,946,096",G,,,,
55,Wisconsin,02:  0-4,"59,862","59,971","101,646",G,"3,550,665",G,"20,884,945",G,,,,
55,Wisconsin,03:  5-9,"19,221","19,437","126,432",G,"3,828,564",G,"18,786,033",G,,,,
55,Wisconsin,04:  10-19,"12,518","13,242","168,011",G,"5,302,243",G,"25,229,077",G,,,,
55,Wisconsin,05:  <20,"91,601","92,650","396,089",G,"12,681,472",G,"64,900,055",G,,,,
55,Wisconsin,06:  20-99,"11,564","15,937","436,134",G,"15,610,070",G,"78,346,807",G,,,,
55,Wisconsin,07:  100-499,"2,730","8,156","377,923",G,"15,166,871",G,"83,873,273",G,,,,
55,Wisconsin,08:  <500,"105,895","116,743","1,210,146",G,"43,458,413",G,"227,120,135",G,,,,
55,Wisconsin,09:  500+,"2,494","21,503","1,178,709",G,"56,207,178",G,"383,825,961",G,,,,
56,Wyoming,01:  Total,"17,804","20,635","214,241",G,"9,589,138",G,"68,861,727",G,,,,
56,Wyoming,02:  0-4,"10,661","10,664","17,530",G,"675,362",G,"3,529,431",G,,,,
56,Wyoming,03:  5-9,"2,954","2,979","19,283",G,"617,869",G,"3,022,128",G,,,,
56,Wyoming,04:  10-19,"1,813","1,916","23,751",G,"820,939",G,"3,596,796",G,,,,
56,Wyoming,05:  <20,"15,428","15,559","60,564",G,"2,114,170",G,"10,148,355",G,,,,
56,Wyoming,06:  20-99,"1,273","1,768","42,041",G,"1,670,604",G,"7,766,570",G,,,,
56,Wyoming,07:  100-499,381,878,"30,907",G,"1,275,999",G,"7,311,697",G,,,,
56,Wyoming,08:  <500,"17,082","18,205","133,512",G,"5,060,773",G,"25,226,622",G,,,,
56,Wyoming,09:  500+,722,"2,430","80,729",G,"4,528,365",G,"43,635,105",G,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
